,tfidf
expresso,7.894569772671038
exquisite,8.485486330582084
extend,8.619465651545564
extended,8.326421635952396
extensive,8.52382968577973
extensively,9.367875510780559
extent,8.608770362428816
exterior,8.884701418345077
external,9.893968606677337
extra,4.647957192831237
extract,6.159050021765859
extracted,8.880039405239266
extraction,9.24673112742147
extraordinarily,9.718077940213673
extraordinary,8.770038510024937
extreme,7.34693017578233
extremely,5.3594410038508675
eye,6.068118169298264
eyeball,9.287832803107023
eyed,9.345402654928499
ezekiel,10.00218219131757
fab,9.686329241899093
fabric,9.360328305145176
fabulou,6.348929914846785
face,6.2150747404483475
facebook,8.91313935366561
faced,9.15081100554273
facial,8.825727415885527
facilitie,9.454886887770188
facility,7.937129387089834
facing,9.665709954696357
fact,4.575031952926565
factor,6.706874565865419
factory,7.342922154384792
fad,9.15081100554273
fade,8.737248687201948
faded,9.330696507538804
faecium,9.974011314350873
fail,7.418723867801074
failed,7.645379512418727
failing,9.454886887770188
failure,7.778331138866029
faint,7.587544737376126
faintly,9.390865029005257
fair,5.867930338503615
fairly,5.812960443452488
fairnes,8.799638979801228
faith,8.884701418345077
faithful,9.577848598905023
fajita,9.207252316447683
fake,6.594813415750872
falafel,9.868650798693047
fall,5.981689223860273
fallen,8.398474953592455
falling,7.701026691133118
false,7.853747778150782
falsely,9.85622827869449
fame,9.808026176876613
familia,10.19023442282051
familiar,6.967916253761336
familie,8.239410258962767
family,4.454552399159301
famou,7.601692883342153
fan,4.805502121486953
fanatic,7.968410686470922
fancier,9.532178562071834
fancy,6.473303830709067
fantastic,5.304042224461079
fantastically,9.532178562071834
far,4.073467290148438
fare,8.210422722089515
farm,6.4674534170308915
farmed,9.375480110165777
farmer,7.779877929584327
farming,9.56854620624271
farro,10.53710536666262
fart,8.993182061339148
farther,9.446656388633672
fascinating,9.625704620082658
fashion,7.625285065358973
fashioned,7.381662982701222
fast,4.8033695034834665
faster,6.934793928857144
fastest,9.156927232560166
fasting,10.016570928769669
fat,4.481807577555745
father,7.187629269978757
fatigue,8.9984040053203
fattening,8.261716016477067
fatter,9.665709954696357
fatty,7.261342167392369
faucet,9.497087242260564
fault,6.944146034427424
faulty,9.156927232560166
faux,9.2137248309533
fav,7.743399720981917
fave,7.960961862457932
favor,6.413517783365254
favorable,8.479236310236914
favorably,8.987987244462044
favored,8.977677874803181
favorite,3.614053052054697
favourite,8.006510532703192
fda,7.5499463238191185
fear,7.433941552771961
feared,9.596717083209406
feast,7.250342973091699
feat,9.868650798693047
feather,8.587716953230984
feature,7.1110170974020095
featured,8.861605703550428
featuring,9.919944093080598
feb,8.745345897434566
february,8.460717262469675
fece,9.406490346908338
fed,6.210552768918549
federal,9.550197067574512
fedex,8.880039405239266
fee,8.074810163261168
feed,5.155299079860428
feedback,7.838859165657032
feeder,8.84350566190681
feeding,5.376649310810594
feel,4.178502515312649
feeling,5.6761591753314224
feet,7.092941949117023
felidae,9.330696507538804
feline,7.378549332027943
fell,6.44398106084575
fellow,8.177632899266523
felt,5.6676965014126885
female,7.508976738714875
fence,8.102209137449282
fennel,8.612322764033184
fenugreek,8.430594503014568
feral,8.633906335700358
ferment,9.906872011513245
fermentation,8.721248345855507
fermented,8.546894958710727
fermenting,9.946612340162758
ferrara,10.207626165532378
ferrero,10.156332871144828
ferret,10.00218219131757
ferrou,9.784769314712346
fertilizer,9.024930759653728
fest,9.974011314350873
festival,9.438493077994512
festive,9.446656388633672
feta,9.280864133790928
fetch,9.267070811658593
fettuccine,9.843958186102675
fever,9.132683620950173
fewer,7.322139615202263
fiance,8.527092331414547
fiancee,10.016570928769669
fiber,5.256504998968531
fibre,9.843958186102675
fibromyalgia,9.843958186102675
fibrou,9.514478984972433
field,8.008454167911765
fiend,9.12671345396367
fiery,9.85622827869449
fiesta,9.831836825570331
fifteen,8.570504824349861
fifth,8.839031381511889
fifty,8.53694462785756
fig,7.363124861702311
fight,7.524444031008183
fighting,8.334475370759494
figure,6.090444940999241
figured,5.910698861376502
figuring,8.294840063902098
fiji,9.352837633416017
file,9.345402654928499
filed,9.831836825570331
filet,8.276867821497667
fill,5.75124096353995
filled,5.980664371093143
filler,6.217667934770261
fillet,8.812598124443735
filling,5.419842067829379
film,7.901538441987131
filter,6.38933563776694
filtered,7.3672148469538365
filtering,9.808026176876613
filtration,9.728888856317889
fin,9.625704620082658
final,7.279008828641139
finally,5.2247407843890254
financial,9.446656388633672
find,3.182087850893858
finding,5.629304423041027
fine,4.656299900696203
finely,7.506618247055582
finer,8.093698447781374
finest,7.639981388649169
finger,6.328053859149643
fingernail,9.773340618888723
fingertip,9.79633013711342
finicky,6.651276099951113
finish,5.673142012944529
finishe,8.41294698620099
finished,6.240317844447145
finishing,7.305626369641095
finland,9.881229580899907
fire,7.399492505873186
fireball,9.868650798693047
fired,9.438493077994512
firm,6.745735364970757
firmer,8.460717262469675
firmly,9.0745277007931
firmnes,9.273943690946355
first,3.372686846208309
firstly,9.200821426117392
fish,5.537917458406716
fishing,9.144731959466348
fishy,7.152301794776142
fist,9.532178562071834
fit,5.49100876233699
fitnes,8.808259722845136
fitting,8.91313935366561
five,5.400733206131332
fix,6.295603160104233
fixe,9.523289614654589
fixed,7.8129257836305275
fixing,9.035741675757944
fixture,10.016570928769669
fizz,8.106491799241283
fizzie,10.261693386802655
fizzy,8.40135265342007
flag,9.438493077994512
flair,9.79633013711342
flake,6.444795393138308
flaked,9.253465159602813
flakey,9.488503498569173
flaking,9.919944093080598
flaky,7.896307392569579
flame,9.330696507538804
flan,10.489477317673366
flap,9.046670746290134
flare,9.345402654928499
flash,8.894091158694916
flashe,9.181773231146698
flat,6.460395052663446
flatbread,9.56854620624271
flatten,9.868650798693047
flattened,9.253465159602813
flatter,9.696800541766388
flatulence,9.430395867761892
flavacol,9.76204106363479
flaver,9.41439552641545
flavonoid,9.987997556325613
flavor,2.4918141906532663
flavorable,9.550197067574512
flavored,4.5677742097500875
flavorful,5.209347604125028
flavorfull,9.808026176876613
flavoring,5.709963046909346
flavorles,7.701026691133118
flavour,6.6398246429716785
flavoured,8.652255474368555
flavourful,9.41439552641545
flavouring,9.946612340162758
flaw,8.612322764033184
flawles,9.893968606677337
flax,6.703703315850403
flaxseed,7.81934635143345
flea,8.601703195205722
fleck,9.514478984972433
flesh,9.0745277007931
fleur,9.868650798693047
flew,9.728888856317889
flexibility,9.497087242260564
flexible,8.659690452856072
flie,8.652255474368555
flight,8.404238658309204
flimsy,8.217591211568127
flint,10.061022691340504
flip,7.949891638703685
flipped,9.696800541766388
flipping,9.85622827869449
float,8.3956055111645
floating,8.177632899266523
floor,6.540024109865727
flop,8.652255474368555
floral,7.255827447533858
florida,7.418723867801074
florist,10.19023442282051
flos,9.309035010757624
flossie,9.707382651096925
flour,5.630025533582462
flow,7.989185749045887
flower,6.570501792930338
flowering,9.309035010757624
flowery,8.491775659489647
flowing,9.156927232560166
flu,8.284530694243237
fluctuate,8.91313935366561
fluff,8.952360066818892
fluffier,9.383142982911346
fluffy,7.197956384134606
fluid,7.516085773393981
fluke,8.387046257768832
fluoride,9.422363696064627
flush,8.830142434094643
fly,7.929909139116346
flying,8.318432245918919
fnb,9.233397596552004
foam,7.6728160756458825
foamy,8.9984040053203
focu,7.719799805641044
focused,8.514105135887737
fog,8.078976835956013
foie,10.22532574263178
foil,6.570040005805993
folate,9.881229580899907
fold,8.205672119330917
folded,9.080193438328777
folger,7.14817807759228
folic,8.488626050586753
folk,6.32119091005264
follow,6.2594235035267305
followed,6.427832143087156
following,6.479188673249313
fond,7.179953326106652
fondant,8.310506180646499
fondue,10.22532574263178
fong,9.497087242260564
foo,10.338654427938783
food,3.0415905234165868
foodie,8.3000348807792
foodshouldtastegood,9.808026176876613
foodstuff,9.750867763036664
fool,7.74938776282654
fooled,7.827430469833409
fooling,9.906872011513245
foolish,9.655557583232339
foot,8.13921009386425
football,9.035741675757944
footprint,9.240042139270674
forbid,9.728888856317889
forbidden,10.091794350007257
force,7.45833300589612
forced,7.728584635196777
forcing,8.952360066818892
foreign,8.66718112458523
foremost,9.309035010757624
forest,8.364573401916774
forever,6.7315274756971055
forewarned,8.795356318009228
forget,6.600032881930033
forgetting,9.773340618888723
forgive,9.41439552641545
forgiving,9.505745305003678
forgot,7.4639604827618475
forgotten,8.191554237785132
fork,7.908556014645778
form,5.8595010825341785
format,8.947372525307852
formation,9.577848598905023
formed,8.329099013723113
former,7.882490247016436
formerly,9.01423547053698
forming,8.778406759695454
formula,5.4751279988807395
formulated,8.87078007982647
formulation,8.276867821497667
forth,7.759953898864421
fortified,8.442534943386486
fortunate,8.674728330220614
fortunately,7.351962899036941
fortune,8.046119670798237
forty,9.063291627526175
forum,8.90356990264946
forward,5.803906706247237
foster,8.491775659489647
fought,9.550197067574512
foul,8.02611900409157
found,3.475164565254661
foundation,8.577354166195438
founded,9.316203500236238
founder,9.635556916525669
fountain,8.530365656759518
four,5.192090616618283
fourteen,9.946612340162758
fourth,7.665886040981213
fowl,9.707382651096925
fox,9.024930759653728
fraction,7.747887387451305
fragile,8.044101506642
fragment,9.267070811658593
fragrance,7.120578923241351
fragrant,7.28088676346534
frame,8.670947607380707
france,7.789209257013211
franci,10.513007815083562
francisco,7.665886040981213
frank,8.421731815756722
frankly,7.334953984735615
frappe,9.10901387686427
frappuccino,9.615948445137294
frappucino,10.318851800642603
fraud,9.831836825570331
freak,7.798628478929703
freaked,9.577848598905023
freakin,9.471553940255399
freaking,8.91313935366561
fred,9.577848598905023
free,3.7022617775414575
freedom,9.773340618888723
freely,9.063291627526175
freeze,6.13635272421159
freezer,6.464540995583857
freezing,8.279415593576466
freight,9.686329241899093
french,5.2802453590376865
frequency,8.808259722845136
frequent,7.528047638511481
frequently,6.720197438121392
fresca,10.156332871144828
fresh,4.061184212759965
freshen,8.674728330220614
freshener,9.301917542988761
freshening,9.596717083209406
fresher,7.149825524422879
freshest,8.442534943386486
freshly,6.920272221522526
freshnes,6.427431742681406
friday,8.008454167911765
fridge,6.067559353972183
frie,7.15810371739225
fried,6.569117070807392
friend,4.423315271220292
friendly,6.721808176724679
frig,8.725224494235146
frill,9.596717083209406
frise,9.430395867761892
friskie,7.40479755810288
frisky,10.19023442282051
frito,8.689995802351401
frizz,9.707382651096925
frizzy,9.390865029005257
frog,9.287832803107023
fromm,9.406490346908338
front,6.297007654717131
frontier,8.501284447458676
frost,9.645507247378838
frosted,7.769100304090498
frosting,7.130233060974441
froth,8.619465651545564
frothed,9.655557583232339
frother,9.345402654928499
frothy,8.884701418345077
froze,8.889385267657504
frozen,6.205409716759125
fructose,6.515681239344148
frugal,9.375480110165777
fruit,4.523569128169126
fruitable,9.655557583232339
fruitcake,9.068893883074844
fruitines,9.422363696064627
fruity,6.325158453580003
frustrated,8.050168259324238
frustrating,8.13258023532558
frustration,8.157107663321792
fry,6.988048832392687
frying,7.701026691133118
fudge,7.060755262621121
fudgy,9.0916221341524
fuel,6.7674330172930794
fuji,9.454886887770188
fulfill,8.884701418345077
fulfilled,8.66718112458523
fulfilling,8.932557439522713
full,4.358149721067143
fuller,8.364573401916774
fullnes,9.463185690584883
fully,6.709524978230621
fun,5.691383065932056
function,7.528047638511481
functional,9.2137248309533
fund,9.188082400339962
fundraiser,10.076290163471292
fungal,9.550197067574512
fungu,9.398647169447312
funky,7.561078164187963
funnel,9.843958186102675
funny,6.502217409467232
fur,7.197956384134606
furniture,8.4699339175746
furry,8.261716016477067
furthermore,8.709413888208502
fus,7.938942624214015
fusion,8.08525957913551
fussines,10.031169728190822
fussy,7.11738147847086
future,5.740911757779489
fuzz,10.061022691340504
fuzzy,8.494935219780018
fyi,7.5710782475225455
gadget,9.068893883074844
gag,7.685412463331568
gagged,8.71728794463941
gaggia,9.881229580899907
gagging,8.977677874803181
gain,7.279008828641139
gained,7.929909139116346
gaining,8.297434099079144
gal,8.491775659489647
gallo,9.946612340162758
gallon,6.703175750551962
gamble,8.721248345855507
game,7.246703296644249
ganache,10.00218219131757
gang,9.625704620082658
gap,9.035741675757944
garage,8.62665992717959
garbage,6.616340197738609
garbanzo,8.866182370577839
garden,6.759589839832053
gardener,10.091794350007257
gardening,9.635556916525669
garlic,5.9004837826468615
garlicky,9.316203500236238
garnish,8.745345897434566
gary,8.18689222467932
gasket,10.00218219131757
gasoline,9.422363696064627
gassy,8.284530694243237
gastric,8.389891209901062
gastro,9.987997556325613
gastrointestinal,8.834577031162508
gate,9.819860634523616
gather,9.446656388633672
gathered,9.728888856317889
gathering,8.553583946861526
gatorade,7.840502551400762
gauge,9.559329551137786
gave,4.671674259806686
gcholesterol,8.96747370462894
gdietary,9.479992808901264
gear,9.645507247378838
geared,9.808026176876613
gee,9.728888856317889
geena,9.41439552641545
gel,7.287487447496692
gelatin,7.99300984548429
gelatinou,9.24673112742147
gem,8.20330525432065
gene,9.718077940213673
general,6.055619742471852
generally,6.025977871399695
generate,9.514478984972433
generated,9.85622827869449
generation,8.498104794541295
generic,7.288433969100722
generou,7.2403655660597
generously,8.894091158694916
genetic,9.338022547630876
genetically,8.10007466492065
